malesCount,femalesCount,notes,tankClean,destinationTankNumber,departmentId,groupId,co2,ammonia,gridColumn,do,nitrate,transferDate,uia,isActive,stockingDate,number,lastUpdated,gridRow,tankStatus,temperature,tankCleanDate,ec,strainOrLine,salinity,systemId,forSale,density,batchCode,alkalinity,requiredTask,stockingDensity,nitrite,stage,species,pondTypeId,ph,fishSize,fishCount,id,created_date,updated_date,created_by_id,created_by,is_sample
"20","300","","No","","6939cd656be03577a0a88ef1","","","","","","","","","true","2026-04-12","GB135","2026-04-12T08:51:13.681Z","","Active","","","","Half Black x1","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","Guppy x1","","","","","69baa2bf82bbe2a92f0cab75","2026-03-18T13:03:59.087000","2026-04-12T08:51:14.338000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","","","","0","true","","GB136","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab76","2026-03-18T13:03:59.087000","2026-04-06T09:22:02.511000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB137","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab77","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"20","300","","No","","6939cd656be03577a0a88ef1","","","","","","","","","true","2026-04-12","GB138","2026-04-12T08:50:25.679Z","","Active","","","","Half Black x1","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","Guppy x1","","","","","69baa2bf82bbe2a92f0cab78","2026-03-18T13:03:59.087000","2026-04-12T08:50:26.416000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"20","300","","No","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","","","","0","true","2026-04-12","GB139","2026-04-12T08:50:43.345Z","","Active","25.3","","2230","Half Black x1","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","Guppy x1","","7.77","","","69baa2bf82bbe2a92f0cab79","2026-03-18T13:03:59.087000","2026-04-12T08:50:43.619000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","","","","0","true","","GB140","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab7a","2026-03-18T13:03:59.087000","2026-04-06T09:22:02.554000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB141","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab7b","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","","","","0","true","","GB142","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab7c","2026-03-18T13:03:59.087000","2026-04-06T09:22:02.556000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB143","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab7d","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB144","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab7e","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB145","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab7f","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB146","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab80","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB147","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab81","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB148","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab82","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB149","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab83","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB150","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab84","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB151","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab85","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB152","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab86","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB153","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab87","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB154","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab88","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB155","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab89","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB156","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab8a","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB157","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab8b","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB158","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab8c","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB159","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab8d","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","","","","","","true","","GB160","","","Active","","","","","","69b402793e6eb5f2dcbe6eb2","","","","","","","","","","","","","","69baa2bf82bbe2a92f0cab8e","2026-03-18T13:03:59.087000","2026-03-18T13:03:59.087000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"30","300","","Yes","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","2026-03-22","GB45","2026-04-05T09:22:01.000Z","","Active","25.3","2026-03-22","2230","Full Red","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","Guppy","","7.77","","","69baa2bf82bbe2a92f0cab1b","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.611000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"30","300","","Yes","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","2026-03-22","GB46","2026-04-05T09:22:01.000Z","","Active","25.3","2026-03-22","2230","Full Red","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","Guppy","","7.77","","","69baa2bf82bbe2a92f0cab1c","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.642000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB47","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab1d","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.205000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB48","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab1e","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.623000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB49","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab1f","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.605000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB50","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab20","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.633000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB51","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab21","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.201000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB52","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab22","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.245000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","0","","8.6","100","","","true","","GB53","2026-03-31T05:23:11.000Z","","Active","7.15","","3140","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.2","","","","7.18","","","69baa2bf82bbe2a92f0cab23","2026-03-18T13:03:59.086000","2026-03-31T05:23:11.855000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB54","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab24","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.617000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB55","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab25","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.613000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB56","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab26","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.613000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.99","100","","0","true","","GB57","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab27","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.612000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB58","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab28","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.217000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.99","100","","0","true","","GB59","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab29","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.601000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB60","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab2a","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.228000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB61","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab2b","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.227000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB62","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab2c","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.640000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.99","100","","0","true","","GB63","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab2d","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.271000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB64","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab2e","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.227000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB65","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab2f","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.233000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB66","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab30","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.243000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.355376624556811","0","","8.6","100","","0","true","","GB67","2026-04-05T09:22:01.000Z","","Active","25.3","","2230","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","","","7.77","","","69baa2bf82bbe2a92f0cab31","2026-03-18T13:03:59.086000","2026-04-06T09:22:02.646000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","0","","8.6","100","","","true","","GB68","2026-03-31T05:23:11.000Z","","Active","7.15","","3140","","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.2","","","","7.18","","","69baa2bf82bbe2a92f0cab32","2026-03-18T13:03:59.086000","2026-03-31T05:23:12.055000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
